 Station,ReadingDate,TrapFactor,SpeciesFactor,Latitude,Longitude,weekNumber,V1,V2,WnvPresentChar,ID,Date,Tmax,Tmin,Tavg,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,DewPoint,Sunrise,Sunset,SevendaymedianTmp,ThreedaymedianTmp,SevendaymedianMinTmp,ThreedaymedianMinTmp
2,7/11/2011,T200,CULEX RESTUANS,41.678618,-87.559308,28,11,0,FALSE,1616,7/11/2011,90,70,80,0.13,29.18,29.81,5.3,24,8,70,426,1928,74,80,66,70
2,7/11/2011,T200,CULEX TERRITANS,41.678618,-87.559308,28,3,0,FALSE,1616,7/11/2011,90,70,80,0.13,29.18,29.81,5.3,24,8,70,426,1928,74,80,66,70
2,7/11/2011,T209,CULEX RESTUANS,41.740641,-87.546587,28,2,0,FALSE,1616,7/11/2011,90,70,80,0.13,29.18,29.81,5.3,24,8,70,426,1928,74,80,66,70
2,7/11/2011,T212,CULEX PIPIENS/RESTUANS,41.680946,-87.535198,28,4,0,FALSE,1616,7/11/2011,90,70,80,0.13,29.18,29.81,5.3,24,8,70,426,1928,74,80,66,70
2,7/11/2011,T212,CULEX RESTUANS,41.680946,-87.535198,28,1,0,FALSE,1616,7/11/2011,90,70,80,0.13,29.18,29.81,5.3,24,8,70,426,1928,74,80,66,70
2,7/11/2011,T212,CULEX TERRITANS,41.680946,-87.535198,28,2,0,FALSE,1616,7/11/2011,90,70,80,0.13,29.18,29.81,5.3,24,8,70,426,1928,74,80,66,70
2,7/11/2011,T218,CULEX PIPIENS/RESTUANS,41.948167,-87.730698,28,1,0,FALSE,1616,7/11/2011,90,70,80,0.13,29.18,29.81,5.3,24,8,70,426,1928,74,80,66,70
2,7/11/2011,T218,CULEX RESTUANS,41.948167,-87.730698,28,5,0,FALSE,1616,7/11/2011,90,70,80,0.13,29.18,29.81,5.3,24,8,70,426,1928,74,80,66,70
2,7/11/2011,T220,CULEX RESTUANS,41.963976,-87.69181,28,1,0,FALSE,1616,7/11/2011,90,70,80,0.13,29.18,29.81,5.3,24,8,70,426,1928,74,80,66,70
2,7/11/2011,T221,CULEX PIPIENS/RESTUANS,41.659112,-87.538693,28,1,0,FALSE,1616,7/11/2011,90,70,80,0.13,29.18,29.81,5.3,24,8,70,426,1928,74,80,66,70
2,7/11/2011,T221,CULEX RESTUANS,41.659112,-87.538693,28,2,0,FALSE,1616,7/11/2011,90,70,80,0.13,29.18,29.81,5.3,24,8,70,426,1928,74,80,66,70
2,7/11/2011,T223,CULEX PIPIENS/RESTUANS,41.973845,-87.805059,28,22,0,FALSE,1616,7/11/2011,90,70,80,0.13,29.18,29.81,5.3,24,8,70,426,1928,74,80,66,70
2,7/11/2011,T223,CULEX RESTUANS,41.973845,-87.805059,28,41,0,FALSE,1616,7/11/2011,90,70,80,0.13,29.18,29.81,5.3,24,8,70,426,1928,74,80,66,70
2,7/11/2011,T224,CULEX PIPIENS/RESTUANS,41.947227,-87.671457,28,9,0,FALSE,1616,7/11/2011,90,70,80,0.13,29.18,29.81,5.3,24,8,70,426,1928,74,80,66,70
2,7/11/2011,T224,CULEX RESTUANS,41.947227,-87.671457,28,3,0,FALSE,1616,7/11/2011,90,70,80,0.13,29.18,29.81,5.3,24,8,70,426,1928,74,80,66,70
2,7/11/2011,T225,CULEX PIPIENS/RESTUANS,41.743402,-87.731435,28,1,0,FALSE,1616,7/11/2011,90,70,80,0.13,29.18,29.81,5.3,24,8,70,426,1928,74,80,66,70
2,7/11/2011,T225,CULEX RESTUANS,41.743402,-87.731435,28,9,0,FALSE,1616,7/11/2011,90,70,80,0.13,29.18,29.81,5.3,24,8,70,426,1928,74,80,66,70
2,7/11/2011,T225,CULEX SALINARIUS,41.743402,-87.731435,28,1,0,FALSE,1616,7/11/2011,90,70,80,0.13,29.18,29.81,5.3,24,8,70,426,1928,74,80,66,70
2,7/11/2011,T226,CULEX PIPIENS/RESTUANS,41.793818,-87.654234,28,4,0,FALSE,1616,7/11/2011,90,70,80,0.13,29.18,29.81,5.3,24,8,70,426,1928,74,80,66,70
2,7/11/2011,T226,CULEX RESTUANS,41.793818,-87.654234,28,28,0,FALSE,1616,7/11/2011,90,70,80,0.13,29.18,29.81,5.3,24,8,70,426,1928,74,80,66,70
2,7/11/2011,T226,CULEX TERRITANS,41.793818,-87.654234,28,2,0,FALSE,1616,7/11/2011,90,70,80,0.13,29.18,29.81,5.3,24,8,70,426,1928,74,80,66,70
2,7/11/2011,T227,CULEX RESTUANS,41.728495,-87.600963,28,4,0,FALSE,1616,7/11/2011,90,70,80,0.13,29.18,29.81,5.3,24,8,70,426,1928,74,80,66,70
2,7/11/2011,T228,CULEX PIPIENS/RESTUANS,41.951866,-87.725057,28,1,0,FALSE,1616,7/11/2011,90,70,80,0.13,29.18,29.81,5.3,24,8,70,426,1928,74,80,66,70
2,7/11/2011,T228,CULEX RESTUANS,41.951866,-87.725057,28,4,0,FALSE,1616,7/11/2011,90,70,80,0.13,29.18,29.81,5.3,24,8,70,426,1928,74,80,66,70
2,7/11/2011,T230,CULEX PIPIENS/RESTUANS,41.904194,-87.756155,28,3,0,FALSE,1616,7/11/2011,90,70,80,0.13,29.18,29.81,5.3,24,8,70,426,1928,74,80,66,70
2,7/11/2011,T230,CULEX RESTUANS,41.904194,-87.756155,28,4,0,FALSE,1616,7/11/2011,90,70,80,0.13,29.18,29.81,5.3,24,8,70,426,1928,74,80,66,70
2,7/11/2011,T231,CULEX PIPIENS/RESTUANS,41.98728,-87.666066,28,1,0,FALSE,1616,7/11/2011,90,70,80,0.13,29.18,29.81,5.3,24,8,70,426,1928,74,80,66,70
2,7/11/2011,T231,CULEX RESTUANS,41.98728,-87.666066,28,2,0,FALSE,1616,7/11/2011,90,70,80,0.13,29.18,29.81,5.3,24,8,70,426,1928,74,80,66,70
2,7/11/2011,T232,CULEX PIPIENS/RESTUANS,41.912563,-87.668055,28,9,0,FALSE,1616,7/11/2011,90,70,80,0.13,29.18,29.81,5.3,24,8,70,426,1928,74,80,66,70
2,7/11/2011,T232,CULEX RESTUANS,41.912563,-87.668055,28,11,0,FALSE,1616,7/11/2011,90,70,80,0.13,29.18,29.81,5.3,24,8,70,426,1928,74,80,66,70
2,7/11/2011,T235,CULEX RESTUANS,41.776428,-87.627096,28,8,0,FALSE,1616,7/11/2011,90,70,80,0.13,29.18,29.81,5.3,24,8,70,426,1928,74,80,66,70
2,7/15/2011,T002,CULEX PIPIENS/RESTUANS,41.95469,-87.800991,28,37,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T002,CULEX RESTUANS,41.95469,-87.800991,28,17,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T003,CULEX PIPIENS,41.964242,-87.757639,28,1,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T003,CULEX PIPIENS/RESTUANS,41.964242,-87.757639,28,91,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T003,CULEX RESTUANS,41.964242,-87.757639,28,12,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T008,CULEX PIPIENS/RESTUANS,42.008314,-87.777921,28,100,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T008,CULEX RESTUANS,42.008314,-87.777921,28,31,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T012,CULEX PIPIENS/RESTUANS,41.991429,-87.747113,28,2,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T013,CULEX PIPIENS/RESTUANS,41.923738,-87.785288,28,5,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T017,CULEX PIPIENS/RESTUANS,41.960616,-87.777189,28,2,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T017,CULEX RESTUANS,41.960616,-87.777189,28,1,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T018,CULEX RESTUANS,42.010412,-87.66214,28,1,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T027,CULEX PIPIENS/RESTUANS,41.984809,-87.728492,28,6,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T027,CULEX RESTUANS,41.984809,-87.728492,28,7,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T027,CULEX TERRITANS,41.984809,-87.728492,28,1,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T028,CULEX RESTUANS,41.986921,-87.689778,28,1,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T030,CULEX PIPIENS/RESTUANS,41.89923,-87.716788,28,4,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T030,CULEX RESTUANS,41.89923,-87.716788,28,2,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T031,CULEX PIPIENS/RESTUANS,41.801498,-87.763416,28,35,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T031,CULEX RESTUANS,41.801498,-87.763416,28,6,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T033,CULEX PIPIENS/RESTUANS,41.906638,-87.701431,28,4,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T033,CULEX RESTUANS,41.906638,-87.701431,28,1,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T035,CULEX RESTUANS,41.763733,-87.742302,28,2,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T039,CULEX PIPIENS/RESTUANS,41.911824,-87.726737,28,1,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T046,CULEX PIPIENS/RESTUANS,41.891118,-87.654491,28,1,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T047,CULEX PIPIENS,41.868142,-87.696269,28,4,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T047,CULEX PIPIENS/RESTUANS,41.868142,-87.696269,28,6,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T047,CULEX RESTUANS,41.868142,-87.696269,28,4,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T048,CULEX PIPIENS/RESTUANS,41.867108,-87.654224,28,65,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T048,CULEX RESTUANS,41.867108,-87.654224,28,2,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T049,CULEX PIPIENS/RESTUANS,41.896282,-87.655232,28,2,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T054,CULEX PIPIENS/RESTUANS,41.921965,-87.632085,28,11,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T054,CULEX RESTUANS,41.921965,-87.632085,28,17,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T061,CULEX PIPIENS,41.801179,-87.679447,28,3,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T061,CULEX PIPIENS/RESTUANS,41.801179,-87.679447,28,5,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T061,CULEX RESTUANS,41.801179,-87.679447,28,9,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T062,CULEX PIPIENS/RESTUANS,41.800737,-87.71188,28,6,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T063,CULEX PIPIENS/RESTUANS,41.82561,-87.726549,28,3,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T063,CULEX RESTUANS,41.82561,-87.726549,28,1,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T065,CULEX PIPIENS/RESTUANS,41.778297,-87.752411,28,21,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T065,CULEX RESTUANS,41.778297,-87.752411,28,3,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T066,CULEX PIPIENS/RESTUANS,41.77166,-87.703047,28,7,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T066,CULEX TERRITANS,41.77166,-87.703047,28,1,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T073,CULEX PIPIENS,41.773215,-87.60088,28,2,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T073,CULEX PIPIENS/RESTUANS,41.773215,-87.60088,28,14,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T073,CULEX RESTUANS,41.773215,-87.60088,28,18,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T074,CULEX RESTUANS,41.822536,-87.666343,28,2,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T079,CULEX PIPIENS,41.766202,-87.562889,28,1,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T079,CULEX PIPIENS/RESTUANS,41.766202,-87.562889,28,1,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T079,CULEX RESTUANS,41.766202,-87.562889,28,2,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T080,CULEX PIPIENS/RESTUANS,41.754676,-87.612922,28,1,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T080,CULEX RESTUANS,41.754676,-87.612922,28,6,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T082,CULEX PIPIENS,41.803423,-87.642984,28,1,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T082,CULEX PIPIENS/RESTUANS,41.803423,-87.642984,28,2,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T082,CULEX RESTUANS,41.803423,-87.642984,28,6,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T083,CULEX PIPIENS/RESTUANS,41.754292,-87.590773,28,6,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T089,CULEX PIPIENS,41.723195,-87.64997,28,1,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T090,CULEX PIPIENS,41.868077,-87.666901,28,7,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T090,CULEX PIPIENS/RESTUANS,41.868077,-87.666901,28,59,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T090,CULEX RESTUANS,41.868077,-87.666901,28,3,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T094,CULEX PIPIENS/RESTUANS,41.720848,-87.666014,28,48,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T094,CULEX RESTUANS,41.720848,-87.666014,28,28,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T094,CULEX SALINARIUS,41.720848,-87.666014,28,1,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T099,CULEX PIPIENS/RESTUANS,41.733643,-87.55551,28,6,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T099,CULEX RESTUANS,41.733643,-87.55551,28,14,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T102,CULEX PIPIENS/RESTUANS,41.750498,-87.605294,28,6,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T102,CULEX RESTUANS,41.750498,-87.605294,28,3,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T114,CULEX PIPIENS/RESTUANS,41.798697,-87.736812,28,334,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T114,CULEX RESTUANS,41.798697,-87.736812,28,86,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T115,CULEX PIPIENS/RESTUANS,41.673408,-87.599862,28,304,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T115,CULEX RESTUANS,41.673408,-87.599862,28,3,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T115,CULEX SALINARIUS,41.673408,-87.599862,28,1,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T128,CULEX PIPIENS/RESTUANS,41.704572,-87.565666,28,16,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T128,CULEX RESTUANS,41.704572,-87.565666,28,28,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T135,CULEX TERRITANS,41.662014,-87.724608,28,1,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T138,CULEX PIPIENS/RESTUANS,41.726465,-87.585413,28,38,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T138,CULEX RESTUANS,41.726465,-87.585413,28,32,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T138,CULEX TERRITANS,41.726465,-87.585413,28,1,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T144,CULEX PIPIENS/RESTUANS,41.94016,-87.794896,28,5,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T144,CULEX RESTUANS,41.94016,-87.794896,28,4,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T145,CULEX PIPIENS/RESTUANS,41.878114,-87.629798,28,5,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T147,CULEX PIPIENS/RESTUANS,41.932094,-87.700117,28,1,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T147,CULEX RESTUANS,41.932094,-87.700117,28,2,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T148,CULEX RESTUANS,42.01743,-87.687769,28,1,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T151,CULEX PIPIENS/RESTUANS,41.916265,-87.800515,28,112,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T151,CULEX RESTUANS,41.916265,-87.800515,28,17,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T152,CULEX PIPIENS/RESTUANS,41.846075,-87.716277,28,6,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T152,CULEX RESTUANS,41.846075,-87.716277,28,5,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T155,CULEX RESTUANS,41.776156,-87.778927,28,1,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T158,CULEX PIPIENS/RESTUANS,41.682587,-87.707973,28,8,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T158,CULEX RESTUANS,41.682587,-87.707973,28,1,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T160,CULEX PIPIENS/RESTUANS,41.903002,-87.688267,28,3,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T160,CULEX RESTUANS,41.903002,-87.688267,28,2,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T200,CULEX PIPIENS/RESTUANS,41.678618,-87.559308,28,5,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T200,CULEX RESTUANS,41.678618,-87.559308,28,3,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T200,CULEX SALINARIUS,41.678618,-87.559308,28,1,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T209,CULEX RESTUANS,41.740641,-87.546587,28,4,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T209,CULEX TERRITANS,41.740641,-87.546587,28,2,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T212,CULEX RESTUANS,41.680946,-87.535198,28,2,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T212,CULEX TERRITANS,41.680946,-87.535198,28,1,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T218,CULEX PIPIENS/RESTUANS,41.948167,-87.730698,28,2,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T218,CULEX RESTUANS,41.948167,-87.730698,28,2,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T220,CULEX PIPIENS/RESTUANS,41.963976,-87.69181,28,3,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T220,CULEX RESTUANS,41.963976,-87.69181,28,2,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T221,CULEX PIPIENS/RESTUANS,41.659112,-87.538693,28,2,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T222,CULEX PIPIENS/RESTUANS,41.925198,-87.746381,28,1,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T222,CULEX RESTUANS,41.925198,-87.746381,28,2,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
2,7/15/2011,T223,CULEX PIPIENS/RESTUANS,41.973845,-87.805059,28,118,0,FALSE,1624,7/15/2011,86,71,79,0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71
